"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"3157","<h1 class=""title"">Consent Form</h1> </header> <p><img src=""gatechlogo.png"" height=""60"" /> <img src=""LabLogo_BlackandWhite.png"" height=""60"" /></p> <p>Thank you for your interest in our research study. This research will help us better understand how musical <em>chord progressions</em> work in popular and classical music. This study is intended for people familiar with Western classical music, jazz, or modern popular music from the USA, China, Japan, or Korea. If you feel like you are not really familiar with any of these musical genres, this study is probably not right for you.</p> <p>The study should take approximately 20&ndash;30 minutes to complete. Your participation in this study is always voluntary and you may discontinue your participation at any time.</p> <h4 id=""ethics"">Ethics:</h4> <p>This study has been reviewed by the Georgia Tech Institutional Review Board, and has been identified as 鈥楳inimal risk research鈥� (Ethics ID #H22176). The risks of participating in this study are no greater than any casual music listening or other normal daily activities.</p> <h4 id=""confidentiality"">Confidentiality:</h4> <p>We will comply with any applicable laws and regulations regarding confidentiality. Your responses to the study questions will be entirely anonymous and confidential. No personal data will be gathered from you, and your identity will never be associated with your data, published, or disclosed in any way.</p> <p>To make sure that this research is being carried out in the proper way, the Georgia Institute of Technology IRB may review study records. The Office of Human Research Protections may also look at study records. Your anonymous responses may also be shared with other scientists for use in other research.</p> <h4 id=""compensation"">Compensation:</h4> <p>You will not directly benefit from or be compensated for participating in this study.</p> <h4 id=""contacts-and-questions"">Contacts and Questions:</h4> <p>For questions, concerns, or complaints about the study, you may contact the Principal Investigator, Dr.聽Nathaniel Condit-Schultz at: natcs[at]gatech.edu or by telephone (404)-904-1112. If you have any questions about your rights as a research subject, you may contact Ms.聽Melanie Clark, Georgia Institute of Technology at (404)-894-6942.</p> <hr /> <p>Only adults (18 years or older) are eligible to participate in this study. <strong>By clicking below and completing the study you are agreeing to participate.</strong> You do <em>not</em> waive any of your legal rights by agreeing to participate.</p>","0","html-button-response","0","3176","0.0-0.0","",""
"6864","","{""part_age"":""female""}","survey-html-form","1","10044","0.0-1.0","",""
"19640","","{""WesternGenres"":[""Classical"",""Pop"",""Rock"",""Jazz""],""ChineseGenres"":[""Pop""],""JapaneseGenres"":[""Pop""],""KoreanGenres"":[""Pop"",""Rock""],""IndianGenres"":[""Classical (Hindustani)"",""Classical (Carnatic)"",""Pop"",""Rock""]}","survey-multi-select","2","29697","0.0-2.0","[0,1,2,3,4]",""
"16266","","{""Instrument"":""3-5"",""ChordalInstrument"":""Yes"",""MusicTheory"":""2"",""ChordTheory"":""True""}","survey-multi-choice","3","45969","0.0-3.0","[0,1,2,3]",""
"14976","<h1>Instructions</h1> <p>In this experiment you will listen to 40 pairs of chord progressions. Each ""chord progression"" is a sequence of four, five, or six musical chords, played at a regular pace. In each trial, you will hear a <em>first</em> chord progression played twice, followed by a short pause, followed by a <em>second</em> chord progression played twice:</p> <p><img src=""Diagram.svg"" style=""width:800px;"" /></p> <p>In some cases, the first and second chord progressions will be very similar, or even exactly the same. In other cases, they might be very different. Your goal is to judge how similar <em>you</em> think they sound, and tell us using the slider. There are no ""right answer""&mdash;we want to know <em>your</em> intuitive judgements!</p> <p>If you think the two chord progressions sound exactly the same, set the slider to the far left position. If you think they sound really dramatically different, you could set the slider towards the far right. We encourage you to <em>not</em> base your judgements entirely on counting how many chords are the same or different in the progressions&mdash;rather, think about the overall musicality of the progressions and ask yourself ""how similar would music using these two progressions feel?"".</p> <p>Once you've set the slider, click the ""Continue"" button to move on. After you click ""Continue,"" there will be a short pause, then the next pair of progressions will play.</p> <p>Please do not navigate away or refresh the page, as you will have to start over from scratch.</p>","0","html-button-response","4","60951","0.0-4.0","",""
"18776","audio//part1_pair5.wav","11","audio-slider-response","5","80747","0.0-5.0-0.0","","50"
"23693","audio//part0_pair2.wav","4","audio-slider-response","6","105486","0.0-5.0-0.1","","50"
"19853","audio//part2_pair6.wav","25","audio-slider-response","7","126173","0.0-5.0-0.2","","50"
"16701","audio//part2_pair8.wav","36","audio-slider-response","8","143488","0.0-5.0-0.3","","50"
"21496","audio//part2_pair9.wav","19","audio-slider-response","9","165921","0.0-5.0-0.4","","50"
"17258","audio//part4_pair7.wav","19","audio-slider-response","10","183948","0.0-5.0-0.5","","50"
"24697","audio//part3_pair4.wav","41","audio-slider-response","11","209219","0.0-5.0-0.6","","50"
"24581","audio//part4_pair4.wav","44","audio-slider-response","12","234655","0.0-5.0-0.7","","50"
"25821","audio//part4_pair2.wav","32","audio-slider-response","13","261202","0.0-5.0-0.8","","50"
"24883","audio//part0_pair5.wav","45","audio-slider-response","14","286802","0.0-5.0-0.9","","50"
"26955","audio//part2_pair7.wav","35","audio-slider-response","15","314377","0.0-5.0-0.10","","50"
"22947","audio//part3_pair3.wav","66","audio-slider-response","16","338101","0.0-5.0-0.11","","50"
"16991","audio//part2_pair5.wav","28","audio-slider-response","17","355852","0.0-5.0-0.12","","50"
"28134","audio//part4_pair5.wav","40","audio-slider-response","18","384710","0.0-5.0-0.13","","50"
"24033","audio//part1_pair1.wav","34","audio-slider-response","19","409771","0.0-5.0-0.14","","50"
"30186","audio//part1_pair3.wav","33","audio-slider-response","20","440880","0.0-5.0-0.15","","50"
"34191","audio//part2_pair10.wav","34","audio-slider-response","21","476130","0.0-5.0-0.16","","50"
"21548","audio//part4_pair10.wav","24","audio-slider-response","22","498394","0.0-5.0-0.17","","50"
"26363","audio//part2_pair1.wav","44","audio-slider-response","23","525337","0.0-5.0-0.18","","50"
"16298","audio//part4_pair8.wav","70","audio-slider-response","24","542224","0.0-5.0-0.19","","50"
"16829","audio//part0_pair1.wav","0","audio-slider-response","25","559671","0.0-5.0-0.20","","50"
"17119","audio//part3_pair2.wav","13","audio-slider-response","26","577304","0.0-5.0-0.21","","50"
"27989","audio//part3_pair1.wav","32","audio-slider-response","27","605972","0.0-5.0-0.22","","50"
"18768","audio//part1_pair2.wav","10","audio-slider-response","28","625419","0.0-5.0-0.23","","50"
"24236","audio//part4_pair9.wav","34","audio-slider-response","29","650249","0.0-5.0-0.24","","50"
"39001","audio//part4_pair3.wav","38","audio-slider-response","30","689857","0.0-5.0-0.25","","50"
"39535","audio//part2_pair13.wav","28","audio-slider-response","31","730155","0.0-5.0-0.26","","50"
"41198","audio//part2_pair3.wav","58","audio-slider-response","32","771951","0.0-5.0-0.27","","50"
"30200","audio//part4_pair6.wav","22","audio-slider-response","33","802908","0.0-5.0-0.28","","50"
"23011","audio//part1_pair4.wav","78","audio-slider-response","34","826608","0.0-5.0-0.29","","50"
"22590","audio//part2_pair12.wav","45","audio-slider-response","35","849982","0.0-5.0-0.30","","50"
"23919","audio//part0_pair4.wav","53","audio-slider-response","36","875327","0.0-5.0-0.31","","50"
"16530","audio//part2_pair4.wav","40","audio-slider-response","37","892510","0.0-5.0-0.32","","50"
"32952","audio//part3_pair5.wav","32","audio-slider-response","38","926138","0.0-5.0-0.33","","50"
"42748","audio//part4_pair1.wav","21","audio-slider-response","39","969535","0.0-5.0-0.34","","50"
"37895","audio//part0_pair3.wav","23","audio-slider-response","40","1008362","0.0-5.0-0.35","","50"
"177279","audio//part2_pair11.wav","18","audio-slider-response","41","1186374","0.0-5.0-0.36","","50"
"18750","audio//part3_pair6.wav","16","audio-slider-response","42","1205866","0.0-5.0-0.37","","50"
