"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"2992","<h1 class=""title"">Consent Form</h1> </header> <p><img src=""gatechlogo.png"" height=""60"" /> <img src=""LabLogo_BlackandWhite.png"" height=""60"" /></p> <p>Thank you for your interest in our research study. This research will help us better understand how musical <em>chord progressions</em> work in popular and classical music. This study is intended for people familiar with Western classical music, jazz, or modern popular music from the USA, China, Japan, or Korea. If you feel like you are not really familiar with any of these musical genres, this study is probably not right for you.</p> <p>The study should take approximately 20&ndash;30 minutes to complete. Your participation in this study is always voluntary and you may discontinue your participation at any time.</p> <h4 id=""ethics"">Ethics:</h4> <p>This study has been reviewed by the Georgia Tech Institutional Review Board, and has been identified as 鈥楳inimal risk research鈥� (Ethics ID #H22176). The risks of participating in this study are no greater than any casual music listening or other normal daily activities.</p> <h4 id=""confidentiality"">Confidentiality:</h4> <p>We will comply with any applicable laws and regulations regarding confidentiality. Your responses to the study questions will be entirely anonymous and confidential. No personal data will be gathered from you, and your identity will never be associated with your data, published, or disclosed in any way.</p> <p>To make sure that this research is being carried out in the proper way, the Georgia Institute of Technology IRB may review study records. The Office of Human Research Protections may also look at study records. Your anonymous responses may also be shared with other scientists for use in other research.</p> <h4 id=""compensation"">Compensation:</h4> <p>You will not directly benefit from or be compensated for participating in this study.</p> <h4 id=""contacts-and-questions"">Contacts and Questions:</h4> <p>For questions, concerns, or complaints about the study, you may contact the Principal Investigator, Dr.聽Nathaniel Condit-Schultz at: natcs[at]gatech.edu or by telephone (404)-904-1112. If you have any questions about your rights as a research subject, you may contact Ms.聽Melanie Clark, Georgia Institute of Technology at (404)-894-6942.</p> <hr /> <p>Only adults (18 years or older) are eligible to participate in this study. <strong>By clicking below and completing the study you are agreeing to participate.</strong> You do <em>not</em> waive any of your legal rights by agreeing to participate.</p>","0","html-button-response","0","3026","0.0-0.0","",""
"28227","","{""part_age"":""male""}","survey-html-form","1","31255","0.0-1.0","",""
"58094","","{""WesternGenres"":[""Classical"",""Pop"",""Rock"",""Jazz""],""ChineseGenres"":[""Tradiational"",""Pop""],""JapaneseGenres"":[""Traditional"",""Pop""],""KoreanGenres"":[""Pop""],""IndianGenres"":[]}","survey-multi-select","2","89359","0.0-2.0","[0,1,2,3,4]",""
"27611","","{""Instrument"":""1-2"",""ChordalInstrument"":""No"",""MusicTheory"":""0"",""ChordTheory"":""True""}","survey-multi-choice","3","116975","0.0-3.0","[0,1,2,3]",""
"1440","<h1>Instructions</h1> <p>In this experiment you will listen to 40 pairs of chord progressions. Each ""chord progression"" is a sequence of four, five, or six musical chords, played at a regular pace. In each trial, you will hear a <em>first</em> chord progression played twice, followed by a short pause, followed by a <em>second</em> chord progression played twice:</p> <p><img src=""Diagram.svg"" style=""width:800px;"" /></p> <p>In some cases, the first and second chord progressions will be very similar, or even exactly the same. In other cases, they might be very different. Your goal is to judge how similar <em>you</em> think they sound, and tell us using the slider. There are no ""right answer""&mdash;we want to know <em>your</em> intuitive judgements!</p> <p>If you think the two chord progressions sound exactly the same, set the slider to the far left position. If you think they sound really dramatically different, you could set the slider towards the far right. We encourage you to <em>not</em> base your judgements entirely on counting how many chords are the same or different in the progressions&mdash;rather, think about the overall musicality of the progressions and ask yourself ""how similar would music using these two progressions feel?"".</p> <p>Once you've set the slider, click the ""Continue"" button to move on. After you click ""Continue,"" there will be a short pause, then the next pair of progressions will play.</p> <p>Please do not navigate away or refresh the page, as you will have to start over from scratch.</p>","0","html-button-response","4","118420","0.0-4.0","",""
"43320","audio//part2_pair13.wav","17","audio-slider-response","5","161870","0.0-5.0-0.0","","50"
"29251","audio//part0_pair3.wav","30","audio-slider-response","6","191206","0.0-5.0-0.1","","50"
"18080","audio//part4_pair3.wav","33","audio-slider-response","7","209367","0.0-5.0-0.2","","50"
"15989","audio//part3_pair6.wav","66","audio-slider-response","8","225439","0.0-5.0-0.3","","50"
"25341","audio//part2_pair5.wav","31","audio-slider-response","9","250862","0.0-5.0-0.4","","50"
"20251","audio//part3_pair2.wav","31","audio-slider-response","10","271179","0.0-5.0-0.5","","50"
"17939","audio//part4_pair2.wav","16","audio-slider-response","11","289204","0.0-5.0-0.6","","50"
"16899","audio//part3_pair4.wav","20","audio-slider-response","12","306238","0.0-5.0-0.7","","50"
"20909","audio//part2_pair2.wav","63","audio-slider-response","13","327232","0.0-5.0-0.8","","50"
"28301","audio//part4_pair10.wav","59","audio-slider-response","14","355617","0.0-5.0-0.9","","50"
"30029","audio//part2_pair4.wav","63","audio-slider-response","15","385724","0.0-5.0-0.10","","50"
"16371","audio//part4_pair9.wav","32","audio-slider-response","16","402175","0.0-5.0-0.11","","50"
"31939","audio//part0_pair1.wav","34","audio-slider-response","17","434188","0.0-5.0-0.12","","50"
"23821","audio//part3_pair5.wav","17","audio-slider-response","18","458088","0.0-5.0-0.13","","50"
"21520","audio//part4_pair7.wav","16","audio-slider-response","19","479690","0.0-5.0-0.14","","50"
"22720","audio//part4_pair1.wav","11","audio-slider-response","20","502490","0.0-5.0-0.15","","50"
"29931","audio//part0_pair2.wav","36","audio-slider-response","21","532499","0.0-5.0-0.16","","50"
"26941","audio//part1_pair3.wav","38","audio-slider-response","22","559537","0.0-5.0-0.17","","50"
"23400","audio//part0_pair4.wav","40","audio-slider-response","23","583024","0.0-5.0-0.18","","50"
"22979","audio//part2_pair10.wav","20","audio-slider-response","24","606080","0.0-5.0-0.19","","50"
"22029","audio//part2_pair11.wav","23","audio-slider-response","25","628189","0.0-5.0-0.20","","50"
"20131","audio//part1_pair1.wav","39","audio-slider-response","26","648412","0.0-5.0-0.21","","50"
"20669","audio//part4_pair5.wav","34","audio-slider-response","27","669165","0.0-5.0-0.22","","50"
"21691","audio//part1_pair5.wav","20","audio-slider-response","28","690945","0.0-5.0-0.23","","50"
"21488","audio//part2_pair6.wav","59","audio-slider-response","29","712512","0.0-5.0-0.24","","50"
"17451","audio//part0_pair5.wav","72","audio-slider-response","30","730040","0.0-5.0-0.25","","50"
"18149","audio//part2_pair8.wav","41","audio-slider-response","31","748276","0.0-5.0-0.26","","50"
